,Código do Município,Município,Estado,Ano de Referência,Prestadores,AG001 - População total atendida com abastecimento de água,AG002 - Quantidade de ligações ativas de água,AG003 - Quantidade de economias ativas de água,AG005 - Extensão da rede de água,AG006 - Volume de água produzido,AG007 - Volume de água tratada em ETAs,AG011 - Volume de água faturado,FN006 - Arrecadação total,FN010 - Despesa com pessoal próprio,FN011 - Despesa com produtos químicos,FN013 - Despesa com energia elétrica,FN014 - Despesa com serviços de terceiros,FN015 - Despesas de Exploração (DEX),FN017 - Despesas totais com os serviços (DTS),FN020 - Despesa com água importada (bruta ou tratada),FN021 - Despesas fiscais ou tributárias computadas na DEX
4631,"421450,00",Rio do Campo,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42145040] Prefeitura Municipal de Rio do Campo - PMRC,4247.0,1450.0,1614.0,68.55,224.1,214.23,234.02,1285858.65,867939.2,13172.07,43119.24,118570.21,1237882.74,1472157.72,0.0,127629.41
4632,"421460,00",Rio do Oeste,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42146040] Prefeitura Municipal de Rio do Oeste - PMRO,4691.0,1528.0,1767.0,31.55,317.87,317.87,260.73,1456927.29,602096.51,31479.32,117151.33,113312.43,1136192.09,1401448.86,0.0,159051.03
4633,"421470,00",Rio dos Cedros,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42147040] PREFEITURA MUNICIPAL DE RIO DOS CEDROS - PMRDC,6855.0,2207.0,2470.0,58.9,375.68,373.15,389.47,2282923.52,1309723.01,20688.46,18219.89,228554.98,1892073.29,2289043.13,0.0,229534.72
4634,"421480,00",Rio do Sul,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42148040] PREFEITURA MUNICIPAL DE RIO DO SUL - PMRS,71061.0,19597.0,27631.0,270.5,9203.73,9203.73,4405.44,25778852.89,7770142.61,1037740.68,3230506.78,2757046.0,19833012.89,24814835.01,0.0,2522891.67
4635,"421490,00",Rio Fortuna,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN,2114.0,715.0,793.0,25.32,129.24,129.24,124.23,707271.79,329531.71,11886.48,24595.41,63982.64,563379.15,713995.09,0.0,74132.05
4636,"421500,00",Rio Negrinho,SC,"2019,00",[42150011] Serviço Autônomo de Saneamento Básico - SAMAE | [42150040] SECRETARIA DE PLANEJAMENTO E MEIO AMBIENTE - SEPLAN,41878.0,12749.0,13372.0,355.0,2835.96,2800.6,2361.65,11242211.14,3114241.08,239656.23,1519752.51,2384479.32,8470291.67,8470291.67,0.0,161273.13
4637,"421505,00",Rio Rufino,SC,"2019,00",[42150512] Serviço Autônomo de Saneamento Básico de Rio Rufino - SASB | [42150540] Prefeitura Municipal de Rio Rufino - PMRR,1200.0,380.0,380.0,8.0,83.0,83.0,75.0,185592.71,93191.95,9596.41,665.25,8766.63,120000.0,121500.0,0.0,1500.0
4638,"421507,00",Riqueza,SC,"2019,00","[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42150740] Secretaria de Obras, Serviços Públicos e Transportes - SOSPT",2918.0,989.0,1111.0,21.34,174.75,144.11,157.31,839379.7,501680.6,19419.84,89914.15,71459.0,931259.46,1085024.98,0.0,87195.39
4639,"421510,00",Rodeio,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42151040] Prefeitura de Rodeio - PMR,8695.0,2782.0,3044.0,101.86,0.0,0.0,455.24,2518263.66,658000.33,51174.68,213873.77,213413.63,2132003.49,2594794.44,0.0,254060.96
4640,"421520,00",Romelândia,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42152040] secretaria de administraçao - sec adm,2042.0,748.0,844.0,12.45,120.46,120.46,113.95,596718.69,520080.09,14411.96,69484.85,69674.76,863568.66,962920.42,0.0,62200.13
4641,"421530,00",Salete,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42153040] Prefeitura Municipal de Salete - PMS,5671.0,1795.0,2031.0,31.43,386.79,386.79,298.67,1626697.84,817598.56,30586.22,17108.45,139879.27,1369966.35,1865662.99,0.0,166681.51
4642,"421535,00",Saltinho,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42153540] Prefeitura Municipal de Saltinho - PMS,1900.0,592.0,691.0,19.41,102.61,102.61,92.0,491348.08,209063.99,5801.73,86358.79,53653.45,446019.99,526625.42,0.0,50288.48
4643,"421540,00",Salto Veloso,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42154040] PREFEITURA MUNICIPAL DE SALTO VELOSO - PMSV,4050.0,1255.0,1482.0,24.07,230.78,230.78,208.46,1121761.02,669730.4,24189.5,136475.45,96774.23,1121979.72,1342599.74,0.0,111941.1
4645,"421550,00",Santa Cecília,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42155040] Prefeitura Municipal de Santa Cecília - PMSC,14525.0,4157.0,4618.0,553.08,778.57,688.25,684.77,3708682.35,1839991.52,25338.18,579710.47,315341.75,3489459.66,4190884.72,0.0,388701.15
4646,"421555,00",Santa Helena,SC,"2019,00",[42155511] Prefeitura Municipal de Santa Helena - PMSH | [42155540] MUNICÍPIO DE SANTA HELENA - MSH,1786.0,668.0,674.0,41.0,140.0,80.0,84.0,205223.36,92054.86,39258.68,39839.71,91781.22,279024.9,282003.8,0.0,15476.49
4647,"421560,00",Santa Rosa de Lima,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42156040] Prefeitura Municipal de Santa Rosa de Lima - PMSRL,713.0,253.0,269.0,4.05,46.2,0.0,40.37,227522.76,208036.87,121.39,13789.19,26166.55,297259.75,338188.53,0.0,24975.79
4648,"421565,00",Santa Rosa do Sul,SC,"2019,00",[42156511] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [42156540] Prefeitura Municipal - PMSRS,5305.0,2218.0,2481.0,75.0,510.0,0.0,460.0,1050516.14,190919.09,15804.69,175839.29,240297.1,637031.07,796326.17,0.0,14170.9
4649,"421567,00",Santa Terezinha,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42156740] Prefeitura de Santa Terezinha - PMST,1969.0,662.0,772.0,42.05,123.01,105.59,108.11,595065.59,366790.7,13756.83,133318.27,67102.46,688227.06,820549.91,0.0,68282.23
4650,"421568,00",Santa Terezinha do Progresso,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42156840] Prefeitura Municipal de Santa Terezinha do Progresso - MSTP,1139.0,407.0,416.0,15.0,26.67,26.67,10.22,30917.11,11110.35,2896.91,24.82,3910.24,29471.32,41226.05,0.0,8751.25
4651,"421569,00",Santiago do Sul,SC,"2019,00",[42156911] Prefeitura Municipal de Santiago do Sul - PMSS | [42156940] Prefeitura Municipal de Santiago do Sul - SC,1260.0,508.0,508.0,52.0,132.0,66.0,120.0,203111.31,87900.9,150.0,69198.7,41973.1,199222.7,199222.7,0.0,0.0
4652,"421570,00",Santo Amaro da Imperatriz,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42157040] Prefeitura Municipal de Santo Amaro da Imperatriz - PMSAI,23245.0,7034.0,9158.0,161.09,224.17,0.0,1357.81,7544486.22,2326400.71,124545.29,552878.18,1692856.35,6271853.11,8080080.31,0.0,920260.88
4653,"421580,00",São Bento do Sul,SC,"2019,00",[42158011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [42158040] Serviço autônomo municipal de água e esgoto ( SAMAE) - SAMAE,83436.0,27175.0,30469.0,606.0,6469.0,6390.0,3935.75,26212741.96,6820621.95,171072.5,2599772.76,2516249.98,17251346.12,22821415.59,0.0,360433.85
4654,"421575,00",São Bernardino,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42157540] MUNICIPIO DE SÃO BERNARDINO - PMSB,1080.0,366.0,403.0,9.53,51.32,0.0,57.25,313788.48,49540.44,868.93,47751.7,28340.1,171749.35,238525.48,0.0,32625.67
4655,"421590,00",São Bonifácio,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42159040] Prefeitura Municipal - PMSB,819.0,304.0,337.0,7.36,49.37,49.37,50.7,290880.27,356975.3,8868.1,1513.58,66521.65,541424.49,592288.96,0.0,30374.58
4656,"421600,00",São Carlos,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42160040] PREFEITURA MUNICIPAL DE SÃO CARLOS - PMSC,8554.0,2546.0,3310.0,68.32,764.35,764.35,491.05,2710575.81,1110730.15,45377.17,304559.51,174899.18,2015286.42,2518590.55,0.0,271987.72
4657,"421605,00",São Cristovão do Sul,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42160540] PREFEITURA MUNICIPAL DE SÃO CRISTÓVÃO DO SUL - SC,4300.0,1341.0,1426.0,33.6,301.76,0.0,252.41,1610124.59,528321.87,12887.58,200055.94,140823.22,1167655.93,1431792.03,0.0,159790.13
4658,"421610,00",São Domingos,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42161040] PREFEITURA MUNICIPAL DE SÃO DOMINGOS - PMSD,7478.0,2455.0,2796.0,56.21,493.32,452.19,406.04,2232168.1,932751.68,66993.72,179882.29,204081.67,1836778.79,2261037.94,0.0,227263.39
4659,"421620,00",São Francisco do Sul,SC,"2019,00",[42162012] Águas de São Francisco do Sul - ASFS | [42162040] Prefeitura Municipal - PM,47400.0,26364.0,27710.0,460.17,5396.85,5396.85,5056.48,26758584.42,2090842.0,345844.48,1603161.28,2708626.31,9475126.91,15398820.62,0.0,185354.51
4660,"421630,00",São João Batista,SC,"2019,00","[42163011] Serviço de Infra-Estrutura, Saneamento e Abastecimento de Água Municipal - SISAM | [42163040] SERVIÇO DE INFRAESTRUTURA, SANEAMENTO E ABASTECIMENTO DE ÁGUA MUNICIPAL - SISAM",34800.0,8872.0,11126.0,182.2,2995.92,2995.92,1884.01,7841248.45,1851268.46,147352.75,71404.95,1226930.3,3577847.58,3577847.58,0.0,81509.87
4661,"421635,00",São João do Itaperiú,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42163540] nao - S.O.,1895.0,596.0,647.0,31.12,35.77,0.0,98.34,566335.13,256864.48,27239.28,42629.77,102128.75,552664.81,662186.77,0.0,57077.97
4662,"421625,00",São João do Oeste,SC,"2019,00",[42162511] Prefeitura Municipal de São João do Oeste - PMSJO | [42162540] Município de São João do Oeste - SJO,3952.0,1401.0,1679.0,54.3,372.9,372.9,317.3,1280576.77,580990.65,79984.35,361765.95,146077.45,1168818.4,1557290.39,0.0,0.0
4663,"421640,00",São João do Sul,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42164040] Prefeitura Municipal de São João do Sul - Pmsjs,1042.0,417.0,470.0,19.86,87.5,0.0,68.39,378275.76,364630.02,8248.77,16380.69,65836.66,615203.48,683934.89,0.0,39678.14
4664,"421650,00",São Joaquim,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42165040] Secretaria Municipal de Agricultura e Meio Ambiente - SAMA,21036.0,6139.0,7488.0,89.76,1434.94,1407.85,1150.13,8167676.42,4152815.99,198458.54,1622327.9,1180556.73,8757322.2,11647546.66,0.0,936049.86
4665,"421660,00",São José,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42166040] PREFEITURA MUNICIPAL DE SÃO JOSÉ - PMSJ,246586.0,52251.0,110115.0,608.9,304.65,0.0,16818.78,122512692.43,23482845.66,1437114.76,4263734.44,8803908.52,56683944.43,85559834.15,0.0,13085144.06
4666,"421670,00",São José do Cedro,SC,"2019,00",[42167011] Prefeitura Municipal de São José do Cedro - PMSJC | [42167040] SERVIÇO MUNICIPAL DE ÁGUA E ESGOTO - SEMAE,11805.0,3688.0,4499.0,121.0,1122.56,1034.71,1018.16,3512936.38,916158.89,52721.0,839104.75,242284.36,2147505.79,2147505.79,0.0,87236.79
4667,"421680,00",São José do Cerrito,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42168040] Prefeitura Municipal de São José do Cerrito - PMSJC,2672.0,847.0,946.0,8.8,173.73,115.18,138.08,761741.42,571795.56,10062.65,96308.42,103641.52,958907.33,1100634.4,0.0,84195.2
4668,"421690,00",São Lourenço do Oeste,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42169011] Prefeitura Municipal de São Lourenço do Oeste - PMSLO | [42169040] Prefeitura Municipal de São Lourenço do Oeste - PMSLO,20856.0,5948.0,7494.0,138.33,1224.48,1050.29,1086.97,5995621.39,1913015.19,83504.5,1490845.09,538598.96,5066713.45,6477599.28,0.0,599444.28
4669,"421700,00",São Ludgero,SC,"2019,00",[42170011] Serviço Autônomo de Água e Esgoto - SAMAE | [42170040] PREFEITURA MUNICIPAL DE SÃO LUDGERO - PMSL,12032.0,3147.0,3468.0,79.0,907.0,907.0,724.0,4631106.65,1647050.91,147467.26,175940.09,323504.79,2507535.62,3083762.72,0.0,49847.56
4670,"421710,00",São Martinho,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42171040] PREFEITURA MUNICIPAL DE SÃO MARTINHO - SM,964.0,317.0,363.0,8.19,62.84,58.54,55.53,315415.4,157724.74,1273.61,1822.94,23293.47,235983.52,303796.7,0.0,32824.99
4671,"421715,00",São Miguel da Boa Vista,SC,"2019,00",[42171511] Prefeitura Municipal de São Miguel da Boa Vista - PMSMBV,1820.0,300.0,300.0,7.0,36.0,0.0,33.0,350000.0,60000.0,1325.0,42600.0,10000.0,130000.0,140000.0,1000.0,2000.0
4672,"421720,00",São Miguel do Oeste,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42172040] Prefeitura Municipal de São Miguel do Oeste - PMSMO,33209.0,9662.0,13100.0,182.36,2960.7,2960.7,1895.79,10497755.81,4469999.99,224638.83,2794974.56,1067277.25,10851162.56,13179927.52,0.0,942063.75
4673,"421725,00",São Pedro de Alcântara,SC,"2019,00",[42172511] Prefeitura Municipal de São Pedro de Alcântara - PMAPA | [42172540] Secretaria de Agricultura e Meio Ambiente - SC,5823.0,1420.0,1460.0,12.35,160.0,60.0,120.0,0.0,93964.01,0.0,2972.28,487.0,106760.74,106760.74,0.0,0.0
4674,"421730,00",Saudades,SC,"2019,00",[42173012] Serviço  Autônomo Municipal de Água e Esgoto - SAMAE | [42173040] PREFEITURA MUNICIPAL DE SAUDADES - PMS,9745.0,2045.0,2211.0,55.8,418.0,246.19,326.19,1182908.51,283437.96,33263.25,351269.55,180054.41,1073040.78,1129860.43,0.0,11829.02
4675,"421740,00",Schroeder,SC,"2019,00",[42174011] Prefeitura Municipal de Schroeder - PMS | [42174040] PREFEITURA MUNICIPAL DE SCHROEDER - SMSGA,19228.0,4955.0,5085.0,137.94,1464.02,1464.02,851.75,3304758.36,902879.38,82821.0,203253.02,1045945.01,2234898.41,2234898.41,0.0,0.0
4676,"421750,00",Seara,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42175040] Prefeitura Municipal de Seara - PMS,11881.0,3630.0,4449.0,68.84,1157.44,688.17,620.21,3253772.59,1344325.52,72592.82,1308396.74,403017.43,3802174.49,4472846.66,0.0,333357.56
4677,"421755,00",Serra Alta,SC,"2019,00",[42175511] Prefeitura Municipal de Serra Alta - PMSA | [42175540] PREFEITURA MUNICIPAL DE SERRA ALTA - PMSA,3263.0,896.0,919.0,36.0,105.0,105.0,75.0,361437.16,98264.4,12907.25,87561.97,69584.06,268317.68,268317.68,0.0,0.0
4678,"421760,00",Siderópolis,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42176040] FUNDAÇÃO DO MEIO AMBIENTE - PMS,12204.0,3693.0,4263.0,55.77,0.0,0.0,625.98,3417266.78,980815.98,63971.29,317143.48,298548.38,3587874.5,4707528.63,0.0,492011.96
4679,"421770,00",Sombrio,SC,"2019,00",[42177011] Prefeitura Municipal de Sombrio - PMS | [42177040] PREFEITURA MUNICIPAL DE SOMBRIO - PMSO,14963.0,3834.0,4401.0,130.0,1200.0,1200.0,668.66,3301893.44,836687.04,130612.9,623687.71,590951.16,2234498.63,2247431.07,0.0,37290.69
4680,"421775,00",Sul Brasil,SC,"2019,00",[42177511] Prefeitura Municipal de Sul Brasil - PMSB | [42177540] Prefeitura Municipal de Sul Brasil - PMSB,2120.0,630.0,630.0,30.0,125.0,95.0,120.0,261900.0,60000.0,14300.0,163018.93,110887.06,348206.99,348706.99,0.0,1.0
4681,"421780,00",Taió,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42178040] Prefeitura Municipal de Taió - PMT,12906.0,3904.0,4735.0,51.54,862.43,862.43,713.73,4068017.39,1691946.68,73706.39,399607.18,467205.72,3414936.42,4239389.76,0.0,408093.52
4682,"421790,00",Tangará,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42179040] Prefeitura Municipal de Tangará - PMT,5679.0,1677.0,2146.0,44.47,425.57,0.0,321.1,1801589.14,895680.27,11664.56,212771.85,146603.76,1584063.11,1926583.14,0.0,181655.88
4683,"421795,00",Tigrinhos,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42179540] Prefeitura Municipal de Tigrinhos - PMT,942.0,339.0,355.0,58.0,54.8,54.8,41.91,202313.54,30510.82,5280.21,40436.08,18438.57,123898.26,153318.06,0.0,23811.24
4684,"421800,00",Tijucas,SC,"2019,00","[42180011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [42180040] SECRETARIA MUNICIPAL DE OBRAS, TRANSPORTES E SERVIÇOS PÚBLICOS - SOTSP",37500.0,13575.0,15665.0,300.0,3600.0,3600.0,2602.05,10314797.07,1530649.17,259452.0,753239.1,653195.32,3966052.74,6891627.27,0.0,103032.92
4685,"421810,00",Timbé do Sul,SC,"2019,00",[42181011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [42181040] MUNICÍPIO DE TIMBÉ DO SUL - MTS,4512.0,1510.0,1565.0,40.0,185.0,185.0,180.0,783310.0,383470.0,14697.0,16792.0,49055.0,679492.0,717502.0,0.0,8491.0
4686,"421820,00",Timbó,SC,"2019,00",[42182011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [42182040] Serviço Autonomo Municipal de Agua e Esgoto - SAMAE,44238.0,12636.0,16537.0,287.0,3693.19,3693.19,2685.78,9204617.66,3828425.69,561282.48,1335278.56,2627998.69,8482321.18,8482321.18,0.0,129335.76
4687,"421825,00",Timbó Grande,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42182540] Prefeitura Municipal de Timbó Grande - PM,5250.0,1513.0,1673.0,32.36,266.41,0.0,231.12,1264442.91,456996.0,11540.36,145105.04,115326.63,948505.43,1165549.15,0.0,137654.6
4688,"421830,00",Três Barras,SC,"2019,00",[42183011] Serviço Autônomo Municipal de Água e Saneamento Ambiental - SAMASA | [42183040] SERRANA Engenharia LTDA - SERRANA,18870.0,5421.0,5685.0,148.77,669.83,669.83,883.43,5656610.0,1276012.17,124408.8,287548.42,3025885.4,6359830.15,6359831.15,1276012.0,1.0
4689,"421835,00",Treviso,SC,"2019,00",[42183511] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [42183540] Secretaria de Obras. Viação e Serviços - SO,2042.0,920.0,925.0,21.0,20.0,18.0,18.0,453015.44,199699.88,8177.0,21568.29,169543.02,462689.96,462689.96,0.0,0.0
4690,"421840,00",Treze de Maio,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42184040] PREFEITURA MUNICIPAL DE TREZE DE MAIO - PMTM,3183.0,1011.0,1149.0,27.59,196.6,196.6,167.12,933172.29,443536.99,28651.58,53738.38,109037.78,809191.97,984466.56,0.0,95697.58
4691,"421850,00",Treze Tílias,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42185040] Prefeitura Municipal de Treze Tílias - PMTT,6815.0,1984.0,2572.0,36.67,397.12,45.07,360.1,2603863.58,1214376.77,15743.51,254650.84,210713.93,2219375.08,2710930.26,0.0,271042.63
4692,"421860,00",Trombudo Central,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42186040] PREFEITURA MUNICIPAL DE TROMBUDO CENTRAL - PMTC,5901.0,2041.0,2251.0,43.71,378.91,378.91,332.63,1827239.55,761567.34,45395.66,107095.56,172656.31,1374604.63,1703445.78,0.0,182133.39
4693,"421870,00",Tubarão,SC,"2019,00",[42187012] Tubarão Saneamento S.A. - TBSSA | [42187040] Prefeitura Municipal de Tubarão - PMT,105686.0,30355.0,45105.0,620.02,10183.0,10183.0,9329.0,36225792.0,6473777.0,1258216.0,2298906.0,1868662.0,19708454.0,25818236.0,0.0,3374274.0
4694,"421875,00",Tunápolis,SC,"2019,00",[42187511] Prefeitura Municipal de Tunápolis - PMT,2997.0,1573.0,1582.0,32.0,193.0,186.0,182.0,441000.0,220305.0,36515.05,298464.21,118862.57,754031.0,786000.0,0.0,0.0
4695,"421880,00",Turvo,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42188040] Prefeitura Municipal de Turvo - PMT,9433.0,2831.0,3401.0,38.22,840.61,769.83,500.68,2976937.54,1937948.61,91911.81,86279.12,444169.57,3351224.42,3993132.47,0.0,305775.93
4696,"421885,00",União do Oeste,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42188540] Prefeitura Municipal de União do Oeste - PMUO,1615.0,548.0,619.0,23.32,116.56,0.0,83.82,448739.33,209407.87,1932.91,71108.2,48781.24,422147.01,504684.33,0.0,45487.21
4697,"421890,00",Urubici,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN,7426.0,2328.0,2795.0,31.5,424.13,424.13,414.16,2351012.84,1421310.32,51950.19,76485.06,224064.6,2283967.35,2687371.26,0.0,238637.97
4698,"421895,00",Urupema,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42189540] Prefeitura Municipal de Urupema - PMU,1611.0,543.0,579.0,6.31,77.97,73.06,82.89,442452.5,300020.09,5013.29,24095.18,81730.06,511537.73,593918.66,0.0,43653.36
4700,"421910,00",Vargeão,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42191040] Município de Vargeão - PMV,2295.0,734.0,851.0,15.8,161.82,161.82,121.19,663154.84,427407.54,3890.61,63176.62,57941.76,650554.18,764754.99,0.0,67680.97
4701,"421915,00",Vargem,SC,"2019,00",[42191511] Prefeitura Municipal de Vargem - PMV | [42191540] prefeitura municipal de vargem - pmvargem,2477.0,501.0,503.0,5.7,180.0,45.0,72.0,58361.81,62634.8,3000.0,158015.04,20000.0,243649.84,243649.84,0.0,0.0
4702,"421917,00",Vargem Bonita,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42191740] Prefeitura Municipal de Vargem Bonita - PMVB,3617.0,1091.0,1241.0,23.85,283.7,116.49,192.42,1114055.43,582293.1,27007.26,71134.1,92420.68,1008569.54,1202377.97,0.0,112051.56
4703,"421920,00",Vidal Ramos,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42192040] Prefeitura Municipal de Vidal Ramos - PMVR,2471.0,831.0,1010.0,19.58,204.83,204.83,151.08,865801.72,636885.3,12265.32,26220.19,69561.28,932359.06,1103988.31,0.0,88965.9
4704,"421930,00",Videira,SC,"2019,00",[42193012] SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DO MUNICÍPIO DE VIDEIRA - VISAN | [42193040] Município de Videira - PMV,48193.0,14696.0,19912.0,276.12,5108.55,4718.48,3029.62,16745497.37,1336989.46,207076.73,2538986.87,7191269.21,12748327.62,12853106.58,0.0,166629.2
4705,"421935,00",Vitor Meireles,SC,"2019,00",[42054000] Companhia Catarinense de Águas e Saneamento - CASAN | [42193540] SERVIÇOS GUTO LTDA EPP - SGLE,2367.0,796.0,853.0,46.95,124.86,124.86,123.27,684028.94,290628.74,19799.67,17012.4,53858.45,498431.0,624633.01,0.0,71238.79
